LocationID,SystemID,LocationName,BillingCode,ServiceDescription,RevenueCode,GrossCharge,DeidentifiedMinimumCharge,DeidentifiedMaximumCharge,DiscountedCashPrice,AETNA509,AETNAAPCNSP729,AETNABP760,AETNAILPREFERRED139,BCBSBLUECHOICEOPTIONS727,BCBSBLUECHOICEPREFERRED479,BCBSPARINDEMNITYADP505,BCBSPPO424,CIGNAALTERNATIVE668,CIGNABROAD667,CIGNAPLUSNM682,HUMANAHMO299,HUMANAPPO145,UHCCORE346,UHCHMOPPO535,ChargeCode
4,1,Advocate GOOD SAMARITAN,94003,VENTILATOR & MONITOR SUBSQ,410,1380,,,,,,,,,,,,,,,,,,,10002601
6,1,Advocate GOOD SHEPHERD,94003,VENTILATOR & MONITOR SUBSQ,410,1130,,,,,,,,,,,,,,,,,,,10002601
13,1,Advocate ILLINOIS MASONIC,94003,VENTILATOR & MONITOR SUBSQ,410,1200,,,,,,,,,,,,,,,,,,,10002601
8,1,Advocate LUTHERAN GENERAL,94003,VENTILATOR & MONITOR SUBSQ,410,1240,,,,,,,,,,,,,,,,,,,10002601
9,1,Advocate SHERMAN,94003,VENTILATOR & MONITOR SUBSQ,410,1190,,,,,,,,,,,,,,,,,,,10002601
10,1,Advocate SOUTH SUBURBAN,94003,VENTILATOR & MONITOR SUBSQ,410,1080,,,,,,,,,,,,,,,,,,,10002601
11,1,Advocate TRINITY,94003,VENTILATOR & MONITOR SUBSQ,410,1080,,,,,,,,,,,,,,,,,,,10002601
1,1,Advocate CHRIST MEDICAL CENTER,94003,VENTILATOR EA ADD DAY PEDS,410,1190,,,,,,,,,,,,,,,,,,,13001290
3,1,Advocate CONDELL,94003,VENTILATOR EA ADD DAY PEDS,410,1230,,,,,,,,,,,,,,,,,,,13001290
4,1,Advocate GOOD SAMARITAN,94003,VENTILATOR EA ADD DAY PEDS,410,1380,,,,,,,,,,,,,,,,,,,13001290
6,1,Advocate GOOD SHEPHERD,94003,VENTILATOR EA ADD DAY PEDS,410,1130,,,,,,,,,,,,,,,,,,,13001290
13,1,Advocate ILLINOIS MASONIC,94003,VENTILATOR EA ADD DAY PEDS,410,1200,,,,,,,,,,,,,,,,,,,13001290
9,1,Advocate SHERMAN,94003,VENTILATOR EA ADD DAY PEDS,410,1190,,,,,,,,,,,,,,,,,,,13001290
10,1,Advocate SOUTH SUBURBAN,94003,VENTILATOR EA ADD DAY PEDS,410,1080,,,,,,,,,,,,,,,,,,,13001290
11,1,Advocate TRINITY,94003,VENTILATOR EA ADD DAY PEDS,410,1080,,,,,,,,,,,,,,,,,,,13001290
1,1,Advocate CHRIST MEDICAL CENTER,94003,VENTILATOR HIGH FREQ EA ADD DAY,410,1190,,,,,,,,,,,,,,,,,,,13001289
4,1,Advocate GOOD SAMARITAN,94003,VENTILATOR HIGH FREQ EA ADD DAY,410,1380,,,,,,,,,,,,,,,,,,,13001289
13,1,Advocate ILLINOIS MASONIC,94003,VENTILATOR HIGH FREQ EA ADD DAY,410,1200,,,,,,,,,,,,,,,,,,,13001289
8,1,Advocate LUTHERAN GENERAL,94003,VENTILATOR HIGH FREQ EA ADD DAY,410,1240,,,,,,,,,,,,,,,,,,,13001289
1,1,Advocate CHRIST MEDICAL CENTER,94002,VENTILATOR HIGH FREQ INITIAL DAY,410,1580,,,,,,,,,,,,,,,,,,,13001287
4,1,Advocate GOOD SAMARITAN,94002,VENTILATOR HIGH FREQ INITIAL DAY,410,1840,,,,,,,,,,,,,,,,,,,13001287
13,1,Advocate ILLINOIS MASONIC,94002,VENTILATOR HIGH FREQ INITIAL DAY,410,1600,,,,,,,,,,,,,,,,,,,13001287
8,1,Advocate LUTHERAN GENERAL,94002,VENTILATOR HIGH FREQ INITIAL DAY,410,1650,,,,,,,,,,,,,,,,,,,13001287
1,1,Advocate CHRIST MEDICAL CENTER,94002,VENTILATOR INITIAL DAY PEDS,410,1580,,,,,,,,,,,,,,,,,,,13001288
3,1,Advocate CONDELL,94002,VENTILATOR INITIAL DAY PEDS,410,1640,,,,,,,,,,,,,,,,,,,13001288
4,1,Advocate GOOD SAMARITAN,94002,VENTILATOR INITIAL DAY PEDS,410,1840,,,,,,,,,,,,,,,,,,,13001288
6,1,Advocate GOOD SHEPHERD,94002,VENTILATOR INITIAL DAY PEDS,410,1500,,,,,,,,,,,,,,,,,,,13001288
13,1,Advocate ILLINOIS MASONIC,94002,VENTILATOR INITIAL DAY PEDS,410,1600,,,,,,,,,,,,,,,,,,,13001288
9,1,Advocate SHERMAN,94002,VENTILATOR INITIAL DAY PEDS,410,1590,,,,,,,,,,,,,,,,,,,13001288
10,1,Advocate SOUTH SUBURBAN,94002,VENTILATOR INITIAL DAY PEDS,410,1440,,,,,,,,,,,,,,,,,,,13001288
11,1,Advocate TRINITY,94002,VENTILATOR INITIAL DAY PEDS,410,1440,,,,,,,,,,,,,,,,,,,13001288
1,1,Advocate CHRIST MEDICAL CENTER,59412,"VERSION, W/WO TOCOLYSIS",720,3190,,,,,,,,,,,,,,,,,,,10000234
3,1,Advocate CONDELL,59412,"VERSION, W/WO TOCOLYSIS",720,3190,,,,,,,,,,,,,,,,,,,10000234
4,1,Advocate GOOD SAMARITAN,59412,"VERSION, W/WO TOCOLYSIS",720,3190,,,,,,,,,,,,,,,,,,,10000234
6,1,Advocate GOOD SHEPHERD,59412,"VERSION, W/WO TOCOLYSIS",720,3190,,,,,,,,,,,,,,,,,,,10000234
13,1,Advocate ILLINOIS MASONIC,59412,"VERSION, W/WO TOCOLYSIS",720,3190,,,,,,,,,,,,,,,,,,,10000234
8,1,Advocate LUTHERAN GENERAL,59412,"VERSION, W/WO TOCOLYSIS",720,3190,,,,,,,,,,,,,,,,,,,10000234
9,1,Advocate SHERMAN,59412,"VERSION, W/WO TOCOLYSIS",720,3190,,,,,,,,,,,,,,,,,,,10000234
10,1,Advocate SOUTH SUBURBAN,59412,"VERSION, W/WO TOCOLYSIS",720,3190,,,,,,,,,,,,,,,,,,,10000234
11,1,Advocate TRINITY,59412,"VERSION, W/WO TOCOLYSIS",720,3190,,,,,,,,,,,,,,,,,,,10000234
1,1,Advocate CHRIST MEDICAL CENTER,22510,VERTEBROPLASTY C/T WITH IMAGING,360,7230,,,,,,,,,,,,,,,,,,,10005318
3,1,Advocate CONDELL,22510,VERTEBROPLASTY C/T WITH IMAGING,360,8550,,,,,,,,,,,,,,,,,,,10005318
4,1,Advocate GOOD SAMARITAN,22510,VERTEBROPLASTY C/T WITH IMAGING,360,5760,,,,,,,,,,,,,,,,,,,10005318
6,1,Advocate GOOD SHEPHERD,22510,VERTEBROPLASTY C/T WITH IMAGING,360,7200,,,,,,,,,,,,,,,,,,,10005318
13,1,Advocate ILLINOIS MASONIC,22510,VERTEBROPLASTY C/T WITH IMAGING,360,5760,,,,,,,,,,,,,,,,,,,10005318
8,1,Advocate LUTHERAN GENERAL,22510,VERTEBROPLASTY C/T WITH IMAGING,360,7060,,,,,,,,,,,,,,,,,,,10005318
9,1,Advocate SHERMAN,22510,VERTEBROPLASTY C/T WITH IMAGING,360,4930,,,,,,,,,,,,,,,,,,,10005318
10,1,Advocate SOUTH SUBURBAN,22510,VERTEBROPLASTY C/T WITH IMAGING,360,6270,,,,,,,,,,,,,,,,,,,10005318
11,1,Advocate TRINITY,22510,VERTEBROPLASTY C/T WITH IMAGING,360,6270,,,,,,,,,,,,,,,,,,,10005318
1,1,Advocate CHRIST MEDICAL CENTER,22512,VERTEBROPLASTY EA ADDL LEVEL,360,3820,,,,,,,,,,,,,,,,,,,10005320
3,1,Advocate CONDELL,22512,VERTEBROPLASTY EA ADDL LEVEL,360,4380,,,,,,,,,,,,,,,,,,,10005320
4,1,Advocate GOOD SAMARITAN,22512,VERTEBROPLASTY EA ADDL LEVEL,360,3170,,,,,,,,,,,,,,,,,,,10005320
6,1,Advocate GOOD SHEPHERD,22512,VERTEBROPLASTY EA ADDL LEVEL,360,3820,,,,,,,,,,,,,,,,,,,10005320
13,1,Advocate ILLINOIS MASONIC,22512,VERTEBROPLASTY EA ADDL LEVEL,360,5500,,,,,,,,,,,,,,,,,,,10005320
8,1,Advocate LUTHERAN GENERAL,22512,VERTEBROPLASTY EA ADDL LEVEL,360,3920,,,,,,,,,,,,,,,,,,,10005320
9,1,Advocate SHERMAN,22512,VERTEBROPLASTY EA ADDL LEVEL,360,3200,,,,,,,,,,,,,,,,,,,10005320
10,1,Advocate SOUTH SUBURBAN,22512,VERTEBROPLASTY EA ADDL LEVEL,360,2650,,,,,,,,,,,,,,,,,,,10005320
11,1,Advocate TRINITY,22512,VERTEBROPLASTY EA ADDL LEVEL,360,2650,,,,,,,,,,,,,,,,,,,10005320
1,1,Advocate CHRIST MEDICAL CENTER,22511,VERTEBROPLASTY L/S WITH IMAGING,360,5760,,,,,,,,,,,,,,,,,,,10005319
3,1,Advocate CONDELL,22511,VERTEBROPLASTY L/S WITH IMAGING,360,8550,,,,,,,,,,,,,,,,,,,10005319
4,1,Advocate GOOD SAMARITAN,22511,VERTEBROPLASTY L/S WITH IMAGING,360,7200,,,,,,,,,,,,,,,,,,,10005319
6,1,Advocate GOOD SHEPHERD,22511,VERTEBROPLASTY L/S WITH IMAGING,360,5760,,,,,,,,,,,,,,,,,,,10005319
13,1,Advocate ILLINOIS MASONIC,22511,VERTEBROPLASTY L/S WITH IMAGING,360,5760,,,,,,,,,,,,,,,,,,,10005319
8,1,Advocate LUTHERAN GENERAL,22511,VERTEBROPLASTY L/S WITH IMAGING,360,5760,,,,,,,,,,,,,,,,,,,10005319
9,1,Advocate SHERMAN,22511,VERTEBROPLASTY L/S WITH IMAGING,360,4930,,,,,,,,,,,,,,,,,,,10005319
10,1,Advocate SOUTH SUBURBAN,22511,VERTEBROPLASTY L/S WITH IMAGING,360,6270,,,,,,,,,,,,,,,,,,,10005319
11,1,Advocate TRINITY,22511,VERTEBROPLASTY L/S WITH IMAGING,360,6270,,,,,,,,,,,,,,,,,,,10005319
1,1,Advocate CHRIST MEDICAL CENTER,92547,VERTICAL ELECTRODES,471,230,,,,,,,,,,,,,,,,,,,10001838
13,1,Advocate ILLINOIS MASONIC,92547,VERTICAL ELECTRODES,471,230,,,,,,,,,,,,,,,,,,,10001838
8,1,Advocate LUTHERAN GENERAL,92547,VERTICAL ELECTRODES,471,230,,,,,,,,,,,,,,,,,,,10001838
1,1,Advocate CHRIST MEDICAL CENTER,82726,VERY LONG CHAIN FATTY ACIDS,301,325,,,,,,,,,,,,,,,,,,,10000891
3,1,Advocate CONDELL,82726,VERY LONG CHAIN FATTY ACIDS,301,230,,,,,,,,,,,,,,,,,,,10000891
4,1,Advocate GOOD SAMARITAN,82726,VERY LONG CHAIN FATTY ACIDS,301,325,,,,,,,,,,,,,,,,,,,10000891
6,1,Advocate GOOD SHEPHERD,82726,VERY LONG CHAIN FATTY ACIDS,301,325,,,,,,,,,,,,,,,,,,,10000891
13,1,Advocate ILLINOIS MASONIC,82726,VERY LONG CHAIN FATTY ACIDS,301,195,,,,,,,,,,,,,,,,,,,10000891
8,1,Advocate LUTHERAN GENERAL,82726,VERY LONG CHAIN FATTY ACIDS,301,325,,,,,,,,,,,,,,,,,,,10000891
9,1,Advocate SHERMAN,82726,VERY LONG CHAIN FATTY ACIDS,301,335,,,,,,,,,,,,,,,,,,,10000891
10,1,Advocate SOUTH SUBURBAN,82726,VERY LONG CHAIN FATTY ACIDS,301,325,,,,,,,,,,,,,,,,,,,10000891
11,1,Advocate TRINITY,82726,VERY LONG CHAIN FATTY ACIDS,301,325,,,,,,,,,,,,,,,,,,,10000891
1,1,Advocate CHRIST MEDICAL CENTER,J9360,VINBLASTINE SULFATE 1 MG/ML IV SOLN,250,411.11,,,,,,,,,,,,,,,,,,,10002800
3,1,Advocate CONDELL,J9360,VINBLASTINE SULFATE 1 MG/ML IV SOLN,250,411.11,,,,,,,,,,,,,,,,,,,10002800
4,1,Advocate GOOD SAMARITAN,J9360,VINBLASTINE SULFATE 1 MG/ML IV SOLN,250,411.11,,,,,,,,,,,,,,,,,,,10002800
13,1,Advocate ILLINOIS MASONIC,J9360,VINBLASTINE SULFATE 1 MG/ML IV SOLN,250,411.11,,,,,,,,,,,,,,,,,,,10002800
8,1,Advocate LUTHERAN GENERAL,J9360,VINBLASTINE SULFATE 1 MG/ML IV SOLN,250,411.11,,,,,,,,,,,,,,,,,,,10002800
9,1,Advocate SHERMAN,J9360,VINBLASTINE SULFATE 1 MG/ML IV SOLN,250,411.11,,,,,,,,,,,,,,,,,,,10002800
10,1,Advocate SOUTH SUBURBAN,J9360,VINBLASTINE SULFATE 1 MG/ML IV SOLN,250,411.11,,,,,,,,,,,,,,,,,,,10002800
1,1,Advocate CHRIST MEDICAL CENTER,J9370,VINCRISTINE SULFATE 1 MG/ML IV SOLN,250,434.41,,,,,,,,,,,,,,,,,,,10002800
3,1,Advocate CONDELL,J9370,VINCRISTINE SULFATE 1 MG/ML IV SOLN,250,434.41,,,,,,,,,,,,,,,,,,,10002800
4,1,Advocate GOOD SAMARITAN,J9370,VINCRISTINE SULFATE 1 MG/ML IV SOLN,250,434.41,,,,,,,,,,,,,,,,,,,10002800
6,1,Advocate GOOD SHEPHERD,J9370,VINCRISTINE SULFATE 1 MG/ML IV SOLN,250,434.41,,,,,,,,,,,,,,,,,,,10002800
13,1,Advocate ILLINOIS MASONIC,J9370,VINCRISTINE SULFATE 1 MG/ML IV SOLN,250,434.41,,,,,,,,,,,,,,,,,,,10002800
8,1,Advocate LUTHERAN GENERAL,J9370,VINCRISTINE SULFATE 1 MG/ML IV SOLN,250,434.41,,,,,,,,,,,,,,,,,,,10002800
9,1,Advocate SHERMAN,J9370,VINCRISTINE SULFATE 1 MG/ML IV SOLN,250,434.41,,,,,,,,,,,,,,,,,,,10002800
10,1,Advocate SOUTH SUBURBAN,J9370,VINCRISTINE SULFATE 1 MG/ML IV SOLN,250,434.41,,,,,,,,,,,,,,,,,,,10002800
1,1,Advocate CHRIST MEDICAL CENTER,J9390,VINORELBINE TARTRATE 10 MG/ML IV SOLN,250,457.11,,,,,,,,,,,,,,,,,,,10002800
13,1,Advocate ILLINOIS MASONIC,J9390,VINORELBINE TARTRATE 10 MG/ML IV SOLN,250,457.11,,,,,,,,,,,,,,,,,,,10002800
8,1,Advocate LUTHERAN GENERAL,J9390,VINORELBINE TARTRATE 10 MG/ML IV SOLN,250,457.11,,,,,,,,,,,,,,,,,,,10002800
11,1,Advocate TRINITY,J9390,VINORELBINE TARTRATE 10 MG/ML IV SOLN,250,457.11,,,,,,,,,,,,,,,,,,,10002800
1,1,Advocate CHRIST MEDICAL CENTER,85810,VISCOSITY,305,130,,,,,,,,,,,,,,,,,,,10001235
3,1,Advocate CONDELL,85810,VISCOSITY,305,185,,,,,,,,,,,,,,,,,,,10001235
4,1,Advocate GOOD SAMARITAN,85810,VISCOSITY,305,125,,,,,,,,,,,,,,,,,,,10001235
6,1,Advocate GOOD SHEPHERD,85810,VISCOSITY,305,120,,,,,,,,,,,,,,,,,,,10001235
13,1,Advocate ILLINOIS MASONIC,85810,VISCOSITY,305,180,,,,,,,,,,,,,,,,,,,10001235
8,1,Advocate LUTHERAN GENERAL,85810,VISCOSITY,305,120,,,,,,,,,,,,,,,,,,,10001235
9,1,Advocate SHERMAN,85810,VISCOSITY,305,80,,,,,,,,,,,,,,,,,,,10001235
10,1,Advocate SOUTH SUBURBAN,85810,VISCOSITY,305,120,,,,,,,,,,,,,,,,,,,10001235
11,1,Advocate TRINITY,85810,VISCOSITY,305,120,,,,,,,,,,,,,,,,,,,10001235
1,1,Advocate CHRIST MEDICAL CENTER,92579,VISUAL REINFORCEMNT AUDIOMETRY,471,385,,,,,,,,,,,,,,,,,,,10001851
13,1,Advocate ILLINOIS MASONIC,92579,VISUAL REINFORCEMNT AUDIOMETRY,471,385,,,,,,,,,,,,,,,,,,,10001851
8,1,Advocate LUTHERAN GENERAL,92579,VISUAL REINFORCEMNT AUDIOMETRY,471,385,,,,,,,,,,,,,,,,,,,10001851
1,1,Advocate CHRIST MEDICAL CENTER,94150,VITAL CAPACITY,460,305,,,,,,,,,,,,,,,,,,,10001991
3,1,Advocate CONDELL,94150,VITAL CAPACITY,460,305,,,,,,,,,,,,,,,,,,,10001991
4,1,Advocate GOOD SAMARITAN,94150,VITAL CAPACITY,460,305,,,,,,,,,,,,,,,,,,,10001991
6,1,Advocate GOOD SHEPHERD,94150,VITAL CAPACITY,460,305,,,,,,,,,,,,,,,,,,,10001991
13,1,Advocate ILLINOIS MASONIC,94150,VITAL CAPACITY,460,305,,,,,,,,,,,,,,,,,,,10001991
8,1,Advocate LUTHERAN GENERAL,94150,VITAL CAPACITY,460,305,,,,,,,,,,,,,,,,,,,10001991
9,1,Advocate SHERMAN,94150,VITAL CAPACITY,460,305,,,,,,,,,,,,,,,,,,,10001991
10,1,Advocate SOUTH SUBURBAN,94150,VITAL CAPACITY,460,305,,,,,,,,,,,,,,,,,,,10001991
11,1,Advocate TRINITY,94150,VITAL CAPACITY,460,305,,,,,,,,,,,,,,,,,,,10001991
1,1,Advocate CHRIST MEDICAL CENTER,84590,VITAMIN A,301,105,,,,,,,,,,,,,,,,,,,10001150
3,1,Advocate CONDELL,84590,VITAMIN A,301,220,,,,,,,,,,,,,,,,,,,10001150
4,1,Advocate GOOD SAMARITAN,84590,VITAMIN A,301,125,,,,,,,,,,,,,,,,,,,10001150
6,1,Advocate GOOD SHEPHERD,84590,VITAMIN A,301,135,,,,,,,,,,,,,,,,,,,10001150
13,1,Advocate ILLINOIS MASONIC,84590,VITAMIN A,301,145,,,,,,,,,,,,,,,,,,,10001150
8,1,Advocate LUTHERAN GENERAL,84590,VITAMIN A,301,120,,,,,,,,,,,,,,,,,,,10001150
9,1,Advocate SHERMAN,84590,VITAMIN A,301,30,,,,,,,,,,,,,,,,,,,10001150
10,1,Advocate SOUTH SUBURBAN,84590,VITAMIN A,301,120,,,,,,,,,,,,,,,,,,,10001150
11,1,Advocate TRINITY,84590,VITAMIN A,301,120,,,,,,,,,,,,,,,,,,,10001150
1,1,Advocate CHRIST MEDICAL CENTER,84425,VITAMIN B1,301,240,,,,,,,,,,,,,,,,,,,10001118
3,1,Advocate CONDELL,84425,VITAMIN B1,301,280,,,,,,,,,,,,,,,,,,,10001118
4,1,Advocate GOOD SAMARITAN,84425,VITAMIN B1,301,235,,,,,,,,,,,,,,,,,,,10001118
6,1,Advocate GOOD SHEPHERD,84425,VITAMIN B1,301,215,,,,,,,,,,,,,,,,,,,10001118
13,1,Advocate ILLINOIS MASONIC,84425,VITAMIN B1,301,215,,,,,,,,,,,,,,,,,,,10001118
8,1,Advocate LUTHERAN GENERAL,84425,VITAMIN B1,301,215,,,,,,,,,,,,,,,,,,,10001118
9,1,Advocate SHERMAN,84425,VITAMIN B1,301,110,,,,,,,,,,,,,,,,,,,10001118
10,1,Advocate SOUTH SUBURBAN,84425,VITAMIN B1,301,270,,,,,,,,,,,,,,,,,,,10001118
11,1,Advocate TRINITY,84425,VITAMIN B1,301,270,,,,,,,,,,,,,,,,,,,10001118
1,1,Advocate CHRIST MEDICAL CENTER,82607,VITAMIN B-12,301,150,,,,,,,,,,,,,,,,,,,10000874
3,1,Advocate CONDELL,82607,VITAMIN B-12,301,245,,,,,,,,,,,,,,,,,,,10000874
4,1,Advocate GOOD SAMARITAN,82607,VITAMIN B-12,301,180,,,,,,,,,,,,,,,,,,,10000874
6,1,Advocate GOOD SHEPHERD,82607,VITAMIN B-12,301,150,,,,,,,,,,,,,,,,,,,10000874
13,1,Advocate ILLINOIS MASONIC,82607,VITAMIN B-12,301,170,,,,,,,,,,,,,,,,,,,10000874
8,1,Advocate LUTHERAN GENERAL,82607,VITAMIN B-12,301,155,,,,,,,,,,,,,,,,,,,10000874
9,1,Advocate SHERMAN,82607,VITAMIN B-12,301,180,,,,,,,,,,,,,,,,,,,10000874
10,1,Advocate SOUTH SUBURBAN,82607,VITAMIN B-12,301,210,,,,,,,,,,,,,,,,,,,10000874
11,1,Advocate TRINITY,82607,VITAMIN B-12,301,210,,,,,,,,,,,,,,,,,,,10000874
1,1,Advocate CHRIST MEDICAL CENTER,82608,VITAMIN B-12 BINDING CAPACITY,301,145,,,,,,,,,,,,,,,,,,,10000875
3,1,Advocate CONDELL,82608,VITAMIN B-12 BINDING CAPACITY,301,255,,,,,,,,,,,,,,,,,,,10000875
4,1,Advocate GOOD SAMARITAN,82608,VITAMIN B-12 BINDING CAPACITY,301,150,,,,,,,,,,,,,,,,,,,10000875
6,1,Advocate GOOD SHEPHERD,82608,VITAMIN B-12 BINDING CAPACITY,301,195,,,,,,,,,,,,,,,,,,,10000875
13,1,Advocate ILLINOIS MASONIC,82608,VITAMIN B-12 BINDING CAPACITY,301,165,,,,,,,,,,,,,,,,,,,10000875
8,1,Advocate LUTHERAN GENERAL,82608,VITAMIN B-12 BINDING CAPACITY,301,165,,,,,,,,,,,,,,,,,,,10000875
9,1,Advocate SHERMAN,82608,VITAMIN B-12 BINDING CAPACITY,301,60,,,,,,,,,,,,,,,,,,,10000875
10,1,Advocate SOUTH SUBURBAN,82608,VITAMIN B-12 BINDING CAPACITY,301,145,,,,,,,,,,,,,,,,,,,10000875
11,1,Advocate TRINITY,82608,VITAMIN B-12 BINDING CAPACITY,301,145,,,,,,,,,,,,,,,,,,,10000875
1,1,Advocate CHRIST MEDICAL CENTER,84252,VITAMIN B2 (RIBOFLAVIN),301,185,,,,,,,,,,,,,,,,,,,10005067
3,1,Advocate CONDELL,84252,VITAMIN B2 (RIBOFLAVIN),301,305,,,,,,,,,,,,,,,,,,,10005067
4,1,Advocate GOOD SAMARITAN,84252,VITAMIN B2 (RIBOFLAVIN),301,265,,,,,,,,,,,,,,,,,,,10005067
6,1,Advocate GOOD SHEPHERD,84252,VITAMIN B2 (RIBOFLAVIN),301,250,,,,,,,,,,,,,,,,,,,10005067
13,1,Advocate ILLINOIS MASONIC,84252,VITAMIN B2 (RIBOFLAVIN),301,205,,,,,,,,,,,,,,,,,,,10005067
8,1,Advocate LUTHERAN GENERAL,84252,VITAMIN B2 (RIBOFLAVIN),301,205,,,,,,,,,,,,,,,,,,,10005067
9,1,Advocate SHERMAN,84252,VITAMIN B2 (RIBOFLAVIN),301,55,,,,,,,,,,,,,,,,,,,10005067
10,1,Advocate SOUTH SUBURBAN,84252,VITAMIN B2 (RIBOFLAVIN),301,205,,,,,,,,,,,,,,,,,,,10005067
11,1,Advocate TRINITY,84252,VITAMIN B2 (RIBOFLAVIN),301,205,,,,,,,,,,,,,,,,,,,10005067
1,1,Advocate CHRIST MEDICAL CENTER,84591,VITAMIN B3 (NIACIN),301,105,,,,,,,,,,,,,,,,,,,10005161
3,1,Advocate CONDELL,84591,VITAMIN B3 (NIACIN),301,220,,,,,,,,,,,,,,,,,,,10005161
4,1,Advocate GOOD SAMARITAN,84591,VITAMIN B3 (NIACIN),301,200,,,,,,,,,,,,,,,,,,,10005161
6,1,Advocate GOOD SHEPHERD,84591,VITAMIN B3 (NIACIN),301,130,,,,,,,,,,,,,,,,,,,10005161
13,1,Advocate ILLINOIS MASONIC,84591,VITAMIN B3 (NIACIN),301,120,,,,,,,,,,,,,,,,,,,10005161
8,1,Advocate LUTHERAN GENERAL,84591,VITAMIN B3 (NIACIN),301,120,,,,,,,,,,,,,,,,,,,10005161
9,1,Advocate SHERMAN,84591,VITAMIN B3 (NIACIN),301,210,,,,,,,,,,,,,,,,,,,10005161
10,1,Advocate SOUTH SUBURBAN,84591,VITAMIN B3 (NIACIN),301,155,,,,,,,,,,,,,,,,,,,10005161
11,1,Advocate TRINITY,84591,VITAMIN B3 (NIACIN),301,155,,,,,,,,,,,,,,,,,,,10005161
1,1,Advocate CHRIST MEDICAL CENTER,84591,VITAMIN B5 PANTOTHENIC ACID,301,105,,,,,,,,,,,,,,,,,,,10005158
3,1,Advocate CONDELL,84591,VITAMIN B5 PANTOTHENIC ACID,301,220,,,,,,,,,,,,,,,,,,,10005158
4,1,Advocate GOOD SAMARITAN,84591,VITAMIN B5 PANTOTHENIC ACID,301,200,,,,,,,,,,,,,,,,,,,10005158
6,1,Advocate GOOD SHEPHERD,84591,VITAMIN B5 PANTOTHENIC ACID,301,130,,,,,,,,,,,,,,,,,,,10005158
13,1,Advocate ILLINOIS MASONIC,84591,VITAMIN B5 PANTOTHENIC ACID,301,120,,,,,,,,,,,,,,,,,,,10005158
8,1,Advocate LUTHERAN GENERAL,84591,VITAMIN B5 PANTOTHENIC ACID,301,170,,,,,,,,,,,,,,,,,,,10005158
9,1,Advocate SHERMAN,84591,VITAMIN B5 PANTOTHENIC ACID,301,215,,,,,,,,,,,,,,,,,,,10005158
10,1,Advocate SOUTH SUBURBAN,84591,VITAMIN B5 PANTOTHENIC ACID,301,155,,,,,,,,,,,,,,,,,,,10005158
11,1,Advocate TRINITY,84591,VITAMIN B5 PANTOTHENIC ACID,301,155,,,,,,,,,,,,,,,,,,,10005158
1,1,Advocate CHRIST MEDICAL CENTER,84207,VITAMIN B-6,301,260,,,,,,,,,,,,,,,,,,,10001098
3,1,Advocate CONDELL,84207,VITAMIN B-6,301,375,,,,,,,,,,,,,,,,,,,10001098
4,1,Advocate GOOD SAMARITAN,84207,VITAMIN B-6,301,295,,,,,,,,,,,,,,,,,,,10001098
6,1,Advocate GOOD SHEPHERD,84207,VITAMIN B-6,301,330,,,,,,,,,,,,,,,,,,,10001098
13,1,Advocate ILLINOIS MASONIC,84207,VITAMIN B-6,301,285,,,,,,,,,,,,,,,,,,,10001098
8,1,Advocate LUTHERAN GENERAL,84207,VITAMIN B-6,301,305,,,,,,,,,,,,,,,,,,,10001098
9,1,Advocate SHERMAN,84207,VITAMIN B-6,301,185,,,,,,,,,,,,,,,,,,,10001098
10,1,Advocate SOUTH SUBURBAN,84207,VITAMIN B-6,301,345,,,,,,,,,,,,,,,,,,,10001098
11,1,Advocate TRINITY,84207,VITAMIN B-6,301,345,,,,,,,,,,,,,,,,,,,10001098
1,1,Advocate CHRIST MEDICAL CENTER,82180,VITAMIN C,301,85,,,,,,,,,,,,,,,,,,,10000798
3,1,Advocate CONDELL,82180,VITAMIN C,301,115,,,,,,,,,,,,,,,,,,,10000798
4,1,Advocate GOOD SAMARITAN,82180,VITAMIN C,301,175,,,,,,,,,,,,,,,,,,,10000798
6,1,Advocate GOOD SHEPHERD,82180,VITAMIN C,301,60,,,,,,,,,,,,,,,,,,,10000798
13,1,Advocate ILLINOIS MASONIC,82180,VITAMIN C,301,140,,,,,,,,,,,,,,,,,,,10000798
8,1,Advocate LUTHERAN GENERAL,82180,VITAMIN C,301,60,,,,,,,,,,,,,,,,,,,10000798
9,1,Advocate SHERMAN,82180,VITAMIN C,301,50,,,,,,,,,,,,,,,,,,,10000798
10,1,Advocate SOUTH SUBURBAN,82180,VITAMIN C,301,140,,,,,,,,,,,,,,,,,,,10000798
11,1,Advocate TRINITY,82180,VITAMIN C,301,140,,,,,,,,,,,,,,,,,,,10000798
1,1,Advocate CHRIST MEDICAL CENTER,82652,"VITAMIN D, 1, 25-DIHYDROXY",301,355,,,,,,,,,,,,,,,,,,,10000880
3,1,Advocate CONDELL,82652,"VITAMIN D, 1, 25-DIHYDROXY",301,455,,,,,,,,,,,,,,,,,,,10000880
4,1,Advocate GOOD SAMARITAN,82652,"VITAMIN D, 1, 25-DIHYDROXY",301,200,,,,,,,,,,,,,,,,,,,10000880
6,1,Advocate GOOD SHEPHERD,82652,"VITAMIN D, 1, 25-DIHYDROXY",301,390,,,,,,,,,,,,,,,,,,,10000880
13,1,Advocate ILLINOIS MASONIC,82652,"VITAMIN D, 1, 25-DIHYDROXY",301,390,,,,,,,,,,,,,,,,,,,10000880
